street_address,zip,row,cleaned_address,is_intersection,stnum1,stnum2,stdir,stname,sttype,full_address,lat,long,score,matched_address,m_is_intersection,m_street,m_stnum1,m_stnum2,m_stdir,m_stname,m_sttype,m_zip
W ROOSEVELT & CICERO,60804,420851,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
W ROOSEVELT & CICERO,60804,420852,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
W ROOSEVELT & CICERO,60804,420853,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
W ROOSEVELT & CICERO,60804,420854,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
800 S AUSTIN BLVD,60644,420856,800 S AUSTIN BLVD,FALSE,800,800,S,AUSTIN,BLVD,"800 S AUSTIN BLVD, CHICAGO IL 60644",41.870366025062,-87.774423219837,97.16,"800 S AUSTIN BLVD, OAK PARK, IL, 60304",FALSE,800 S AUSTIN BLVD,800,800,S,AUSTIN,BLVD, 60304
800 S AUSTIN BLVD,60644,420857,800 S AUSTIN BLVD,FALSE,800,800,S,AUSTIN,BLVD,"800 S AUSTIN BLVD, CHICAGO IL 60644",41.870366025062,-87.774423219837,97.16,"800 S AUSTIN BLVD, OAK PARK, IL, 60304",FALSE,800 S AUSTIN BLVD,800,800,S,AUSTIN,BLVD, 60304
N NAVY PIER DOOR,60611,421110,N NAVY PIER DOOR,FALSE,,,N,NAVY PIER DOOR,,"N NAVY PIER DOOR, CHICAGO IL 60611",41.892170791501,-87.60700766354,88.35,"E NAVY PIER ST, CHICAGO, IL, 60611",FALSE,E NAVY PIER ST,,,E,NAVY PIER,ST, 60611
7558 N KEDZIE AVE,60645,421539,7558 N KEDZIE AVE,FALSE,7558,7558,N,KEDZIE,AVE,"7558 N KEDZIE AVE, CHICAGO IL 60645",42.017955349403,-87.708773336858,97.16,"7558 N KEDZIE AVE, SKOKIE, IL, 60076",FALSE,7558 N KEDZIE AVE,7558,7558,N,KEDZIE,AVE, 60076
7558 N KEDZIE AVE,60645,421540,7558 N KEDZIE AVE,FALSE,7558,7558,N,KEDZIE,AVE,"7558 N KEDZIE AVE, CHICAGO IL 60645",42.017955349403,-87.708773336858,97.16,"7558 N KEDZIE AVE, SKOKIE, IL, 60076",FALSE,7558 N KEDZIE AVE,7558,7558,N,KEDZIE,AVE, 60076
W BRYN MAWR & RIVER RD,60018,421585,W BRYN MAWR & RIVER RD,TRUE,,,,,,"W BRYN MAWR & RIVER RD, CHICAGO IL 60018",41.980589009812,-87.862064963142,99.5,"W BRYN MAWR AVE & RIVER RD, ROSEMONT, IL, 60018",TRUE,W BRYN MAWR AVE & RIVER RD,,,W,BRYN MAWR AVE & RIVER,RD, 60018
W BRYN MAWR & RIVER RD,60018,421586,W BRYN MAWR & RIVER RD,TRUE,,,,,,"W BRYN MAWR & RIVER RD, CHICAGO IL 60018",41.980589009812,-87.862064963142,99.5,"W BRYN MAWR AVE & RIVER RD, ROSEMONT, IL, 60018",TRUE,W BRYN MAWR AVE & RIVER RD,,,W,BRYN MAWR AVE & RIVER,RD, 60018
4428 S LANGLEY AVE,60653,422754,4428 S LANGLEY AVE,FALSE,4428,4428,S,LANGLEY,AVE,"4428 S LANGLEY AVE, CHICAGO IL 60653",41.814707408291,-87.609092652079,98.9,"4428 S LANGLEY AVE, CHICAGO, IL, 60653",FALSE,4428 S LANGLEY AVE,4428,4428,S,LANGLEY,AVE, 60653
5106 S CANAL ST UNIT S.F.,60609,422854,5106 S CANAL ST,FALSE,5106,5106,S,CANAL,ST,"5106 S CANAL ST, CHICAGO IL 60609",41.827852503316,-87.637742728758,94.62,"S CANAL ST, CHICAGO, IL, 60609",FALSE,S CANAL ST,,,S,CANAL,ST, 60609
5106 S CANAL ST UNIT L.F.,60609,422855,5106 S CANAL ST,FALSE,5106,5106,S,CANAL,ST,"5106 S CANAL ST, CHICAGO IL 60609",41.827852503316,-87.637742728758,94.62,"S CANAL ST, CHICAGO, IL, 60609",FALSE,S CANAL ST,,,S,CANAL,ST, 60609
E 130TH ST & S ST LAWRENCE UNIT L.F.,60827,422868,E 130TH ST & S ST LAWRENCE,TRUE,,,,,,"E 130TH ST & S ST LAWRENCE, CHICAGO IL 60827",41.659037454293,-87.607623429998,99.81,"E 130TH ST & S SAINT LAWRENCE AVE, RIVERDALE, IL, 60827",TRUE,E 130TH ST & S SAINT LAWRENCE AVE,,,E,130TH ST & S SAINT LAWRENCE,AVE, 60827
5656 W 51ST ST,60638,423224,5656 W 51ST ST,FALSE,5656,5656,W,51ST,ST,"5656 W 51ST ST, CHICAGO IL 60638",41.800698992703,-87.764654004837,100,"5656 W 51ST ST, CHICAGO, IL, 60638",FALSE,5656 W 51ST ST,5656,5656,W,51ST,ST, 60638
302 E 14TH ST UNIT S.F,60605,423342,302 E 14TH ST,FALSE,302,302,E,14TH,ST,"302 E 14TH ST, CHICAGO IL 60605",41.864240363211,-87.620438706396,98.9,"302 E 14TH ST, CHICAGO, IL, 60605",FALSE,302 E 14TH ST,302,302,E,14TH,ST, 60605
4400 W 41ST ST,60632,423459,4400 W 41ST ST,FALSE,4400,4400,W,41ST,ST,"4400 W 41ST ST, CHICAGO IL 60632",41.819345081947,-87.753609044732,99.42,"4400 W 41ST ST, CICERO, IL, 60804",FALSE,4400 W 41ST ST,4400,4400,W,41ST,ST, 60804
4400 W 41ST ST,60632,423460,4400 W 41ST ST,FALSE,4400,4400,W,41ST,ST,"4400 W 41ST ST, CHICAGO IL 60632",41.819345081947,-87.753609044732,99.42,"4400 W 41ST ST, CICERO, IL, 60804",FALSE,4400 W 41ST ST,4400,4400,W,41ST,ST, 60804
4400 W 41ST ST,60632,423461,4400 W 41ST ST,FALSE,4400,4400,W,41ST,ST,"4400 W 41ST ST, CHICAGO IL 60632",41.819345081947,-87.753609044732,99.42,"4400 W 41ST ST, CICERO, IL, 60804",FALSE,4400 W 41ST ST,4400,4400,W,41ST,ST, 60804
250 N BREAKWATER ACCESS,60601,423935,250 N BREAKWATER ACCESS,FALSE,250,250,N,BREAKWATER ACCESS,,"250 N BREAKWATER ACCESS, CHICAGO IL 60601",41.887639990024,-87.610196986985,100,"250 N BREAKWATER ACCESS, CHICAGO, IL, 60601",FALSE,250 N BREAKWATER ACCESS,250,250,N,BREAKWATER ACCESS,, 60601
250 N BREAKWATER ACCESS,60601,423936,250 N BREAKWATER ACCESS,FALSE,250,250,N,BREAKWATER ACCESS,,"250 N BREAKWATER ACCESS, CHICAGO IL 60601",41.887639990024,-87.610196986985,100,"250 N BREAKWATER ACCESS, CHICAGO, IL, 60601",FALSE,250 N BREAKWATER ACCESS,250,250,N,BREAKWATER ACCESS,, 60601
250 N BREAKWATER ACCESS,60601,423937,250 N BREAKWATER ACCESS,FALSE,250,250,N,BREAKWATER ACCESS,,"250 N BREAKWATER ACCESS, CHICAGO IL 60601",41.887639990024,-87.610196986985,100,"250 N BREAKWATER ACCESS, CHICAGO, IL, 60601",FALSE,250 N BREAKWATER ACCESS,250,250,N,BREAKWATER ACCESS,, 60601
11551 S BURLEY AVE,60617,424200,11551 S BURLEY AVE,FALSE,11551,11551,S,BURLEY,AVE,"11551 S BURLEY AVE, CHICAGO IL 60617",41.684742341778,-87.544729050064,98.9,"11551 S BURLEY AVE, CHICAGO, IL, 60617",FALSE,11551 S BURLEY AVE,11551,11551,S,BURLEY,AVE, 60617
11551 S BURLEY AVE,60617,424201,11551 S BURLEY AVE,FALSE,11551,11551,S,BURLEY,AVE,"11551 S BURLEY AVE, CHICAGO IL 60617",41.684742341778,-87.544729050064,98.9,"11551 S BURLEY AVE, CHICAGO, IL, 60617",FALSE,11551 S BURLEY AVE,11551,11551,S,BURLEY,AVE, 60617
4908 S LARAMIE AVE,60638,424476,4908 S LARAMIE AVE,FALSE,4908,4908,S,LARAMIE,AVE,"4908 S LARAMIE AVE, CHICAGO IL 60638",41.803380992172,-87.753134000931,100,"4908 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4908 S LARAMIE AVE,4908,4908,S,LARAMIE,AVE, 60638
4846 S LARAMIE AVE,60638,424477,4846 S LARAMIE AVE,FALSE,4846,4846,S,LARAMIE,AVE,"4846 S LARAMIE AVE, CHICAGO IL 60638",41.804478979578,-87.753156967346,100,"4846 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4846 S LARAMIE AVE,4846,4846,S,LARAMIE,AVE, 60638
4806 S LARAMIE AVE,60638,424478,4806 S LARAMIE AVE,FALSE,4806,4806,S,LARAMIE,AVE,"4806 S LARAMIE AVE, CHICAGO IL 60638",41.805385985321,-87.753171970953,100,"4806 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4806 S LARAMIE AVE,4806,4806,S,LARAMIE,AVE, 60638
5301 N ALBANY AVE,60625,424699,5301 N ALBANY AVE,FALSE,5301,5301,N,ALBANY,AVE,"5301 N ALBANY AVE, CHICAGO IL 60625",41.967595263923,-87.706024807224,95,"N ALBANY AVE, CHICAGO, IL, 60625",FALSE,N ALBANY AVE,,,N,ALBANY,AVE, 60625
7125 W 66TH ST,60638,424704,7125 W 66TH ST,FALSE,7125,7125,W,66TH,ST,"7125 W 66TH ST, CHICAGO IL 60638",41.771829265618,-87.800690280114,98.9,"7125 W 66TH ST, CHICAGO, IL, 60638",FALSE,7125 W 66TH ST,7125,7125,W,66TH,ST, 60638
7125 W 65TH ST,60638,424705,7125 W 65TH ST,FALSE,7125,7125,W,65TH,ST,"7125 W 65TH ST, CHICAGO IL 60638",41.773660198087,-87.798775038221,100,"7125 W 65TH ST, CHICAGO, IL, 60638",FALSE,7125 W 65TH ST,7125,7125,W,65TH,ST, 60638
6947-1/2 S VINCENNES AVE,60621,424706,6947 S VINCENNES AVE,FALSE,6947,6947,S,VINCENNES,AVE,"6947 S VINCENNES AVE, CHICAGO IL 60621",41.767120972332,-87.626961251705,98.9,"6947 S VINCENNES AVE, CHICAGO, IL, 60621",FALSE,6947 S VINCENNES AVE,6947,6947,S,VINCENNES,AVE, 60621
5043 W 67TH ST,60638,424789,5043 W 67TH ST,FALSE,5043,5043,W,67TH,ST,"5043 W 67TH ST, CHICAGO IL 60638",41.770247999472,-87.746894009293,100,"5043 W 67TH ST, CHICAGO, IL, 60638",FALSE,5043 W 67TH ST,5043,5043,W,67TH,ST, 60638
5043 W 67TH ST,60638,424790,5043 W 67TH ST,FALSE,5043,5043,W,67TH,ST,"5043 W 67TH ST, CHICAGO IL 60638",41.770247999472,-87.746894009293,100,"5043 W 67TH ST, CHICAGO, IL, 60638",FALSE,5043 W 67TH ST,5043,5043,W,67TH,ST, 60638
5043 W 67TH ST,60638,424791,5043 W 67TH ST,FALSE,5043,5043,W,67TH,ST,"5043 W 67TH ST, CHICAGO IL 60638",41.770247999472,-87.746894009293,100,"5043 W 67TH ST, CHICAGO, IL, 60638",FALSE,5043 W 67TH ST,5043,5043,W,67TH,ST, 60638
5043 W 67TH ST,60638,424792,5043 W 67TH ST,FALSE,5043,5043,W,67TH,ST,"5043 W 67TH ST, CHICAGO IL 60638",41.770247999472,-87.746894009293,100,"5043 W 67TH ST, CHICAGO, IL, 60638",FALSE,5043 W 67TH ST,5043,5043,W,67TH,ST, 60638
3545-1/2 E 87TH ST,60617,424804,3545 E 87TH ST,FALSE,3545,3545,E,87TH,ST,"3545 E 87TH ST, CHICAGO IL 60617",41.737363659991,-87.540488766589,98.9,"3545 E 87TH ST, CHICAGO, IL, 60617",FALSE,3545 E 87TH ST,3545,3545,E,87TH,ST, 60617
3701 W 115TH ST,60803,425217,3701 W 115TH ST,FALSE,3701,3701,W,115TH,ST,"3701 W 115TH ST, CHICAGO IL 60803",41.683873995991,-87.712972028047,99.9,"3701 W 115TH ST, ALSIP, IL, 60803",FALSE,3701 W 115TH ST,3701,3701,W,115TH,ST, 60803
3300 E 122ND ST,60633,425334,3300 E 122ND ST,FALSE,3300,3300,E,122ND,ST,"3300 E 122ND ST, CHICAGO IL 60633",41.674254713927,-87.541824202113,94.62,"E 122ND ST, CHICAGO, IL, 60633",FALSE,E 122ND ST,,,E,122ND,ST, 60633
3300 E 122ND ST,60633,425335,3300 E 122ND ST,FALSE,3300,3300,E,122ND,ST,"3300 E 122ND ST, CHICAGO IL 60633",41.674254713927,-87.541824202113,94.62,"E 122ND ST, CHICAGO, IL, 60633",FALSE,E 122ND ST,,,E,122ND,ST, 60633
5201 W ROOSEVELT RD,60656,425356,5201 W ROOSEVELT RD,FALSE,5201,5201,W,ROOSEVELT,RD,"5201 W ROOSEVELT RD, CHICAGO IL 60656",41.865455020156,-87.754770986622,98.23,"5201 W ROOSEVELT RD, CICERO, IL, 60804",FALSE,5201 W ROOSEVELT RD,5201,5201,W,ROOSEVELT,RD, 60804
5201 W ROOSEVELT RD,60656,425357,5201 W ROOSEVELT RD,FALSE,5201,5201,W,ROOSEVELT,RD,"5201 W ROOSEVELT RD, CHICAGO IL 60656",41.865455020156,-87.754770986622,98.23,"5201 W ROOSEVELT RD, CICERO, IL, 60804",FALSE,5201 W ROOSEVELT RD,5201,5201,W,ROOSEVELT,RD, 60804
5201 W ROOSEVELT RD,60656,425358,5201 W ROOSEVELT RD,FALSE,5201,5201,W,ROOSEVELT,RD,"5201 W ROOSEVELT RD, CHICAGO IL 60656",41.865455020156,-87.754770986622,98.23,"5201 W ROOSEVELT RD, CICERO, IL, 60804",FALSE,5201 W ROOSEVELT RD,5201,5201,W,ROOSEVELT,RD, 60804
9519 W FOSTER AVE,60176,425383,9519 W FOSTER AVE,FALSE,9519,9519,W,FOSTER,AVE,"9519 W FOSTER AVE, CHICAGO IL 60176",41.973327203905,-87.852156909583,99.03,"9519 W FOSTER AVE, CHICAGO, IL, 60656",FALSE,9519 W FOSTER AVE,9519,9519,W,FOSTER,AVE, 60656
6535 S CENTRAL AVE,60638,426491,6535 S CENTRAL AVE,FALSE,6535,6535,S,CENTRAL,AVE,"6535 S CENTRAL AVE, CHICAGO IL 60638",41.773317872044,-87.761478814588,100,"6535 S CENTRAL AVE, CHICAGO, IL, 60638",FALSE,6535 S CENTRAL AVE,6535,6535,S,CENTRAL,AVE, 60638
6535 S CENTRAL AVE,60638,426492,6535 S CENTRAL AVE,FALSE,6535,6535,S,CENTRAL,AVE,"6535 S CENTRAL AVE, CHICAGO IL 60638",41.773317872044,-87.761478814588,100,"6535 S CENTRAL AVE, CHICAGO, IL, 60638",FALSE,6535 S CENTRAL AVE,6535,6535,S,CENTRAL,AVE, 60638
5022 S LARAMIE AVE,60638,429701,5022 S LARAMIE AVE,FALSE,5022,5022,S,LARAMIE,AVE,"5022 S LARAMIE AVE, CHICAGO IL 60638",41.801039004606,-87.753063006212,100,"5022 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,5022 S LARAMIE AVE,5022,5022,S,LARAMIE,AVE, 60638
4660 S LARAMIE AVE,60638,429970,4660 S LARAMIE AVE,FALSE,4660,4660,S,LARAMIE,AVE,"4660 S LARAMIE AVE, CHICAGO IL 60638",41.808207480801,-87.752969000695,100,"4660 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4660 S LARAMIE AVE,4660,4660,S,LARAMIE,AVE, 60638
4660 S LARAMIE AVE,60638,429971,4660 S LARAMIE AVE,FALSE,4660,4660,S,LARAMIE,AVE,"4660 S LARAMIE AVE, CHICAGO IL 60638",41.808207480801,-87.752969000695,100,"4660 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4660 S LARAMIE AVE,4660,4660,S,LARAMIE,AVE, 60638
4660 S LARAMIE AVE,60638,429972,4660 S LARAMIE AVE,FALSE,4660,4660,S,LARAMIE,AVE,"4660 S LARAMIE AVE, CHICAGO IL 60638",41.808207480801,-87.752969000695,100,"4660 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4660 S LARAMIE AVE,4660,4660,S,LARAMIE,AVE, 60638
7341-59 S JEFFERY AVE,60609,430077,7341-59 S JEFFERY AVE,FALSE,7341,7359,S,JEFFERY,AVE,"7341-59 S JEFFERY AVE, CHICAGO IL 60609",41.648230146365,-87.57365683034,87.58,"S JEFFERY AVE, CHICAGO, IL, 60633",FALSE,S JEFFERY AVE,,,S,JEFFERY,AVE, 60633
3639 N PARKVIEW TER,60618,430380,3639 N PARKVIEW TER,FALSE,3639,3639,N,PARKVIEW,TER,"3639 N PARKVIEW TER, CHICAGO IL 60618",41.947973621616,-87.719140372858,98.9,"3639 N PARKVIEW TER, CHICAGO, IL, 60618",FALSE,3639 N PARKVIEW TER,3639,3639,N,PARKVIEW,TER, 60618
36 W LOWER WACKER DR,60606,432846,36 W LOWER WACKER DR,FALSE,36,36,,W,,"36 W LOWER WACKER DR, CHICAGO IL 60606",41.881074245135,-87.637086912392,99.55,"36 S WACKER DR, CHICAGO, IL, 60606",FALSE,36 S WACKER DR,36,36,S,WACKER,DR, 60606
52 W LOWER WACKER DR,60606,432847,52 W LOWER WACKER DR,FALSE,52,52,,W,,"52 W LOWER WACKER DR, CHICAGO IL 60606",41.880970603922,-87.637085525841,99.55,"52 S WACKER DR, CHICAGO, IL, 60606",FALSE,52 S WACKER DR,52,52,S,WACKER,DR, 60606
3155 S LAKE PARK AVE,60616,434302,3155 S LAKE PARK AVE,FALSE,3155,3155,S,LAKE PARK,AVE,"3155 S LAKE PARK AVE, CHICAGO IL 60616",41.838610155803,-87.611237472875,98.9,"3155 S LAKE PARK AVE, CHICAGO, IL, 60616",FALSE,3155 S LAKE PARK AVE,3155,3155,S,LAKE PARK,AVE, 60616
6806 N CALDWELL AVE,60646,443894,6806 N CALDWELL AVE,FALSE,6806,6806,N,CALDWELL,AVE,"6806 N CALDWELL AVE, CHICAGO IL 60646",42.004155619322,-87.78156712765,99.5,"6806 N CALDWELL AVE, NILES, IL, 60714",FALSE,6806 N CALDWELL AVE,6806,6806,N,CALDWELL,AVE, 60714
4740 S LARAMIE AVE,60638,453677,4740 S LARAMIE AVE,FALSE,4740,4740,S,LARAMIE,AVE,"4740 S LARAMIE AVE, CHICAGO IL 60638",41.806083988308004,-87.75321899343,100,"4740 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4740 S LARAMIE AVE,4740,4740,S,LARAMIE,AVE, 60638
4914 S LARAMIE AVE,60638,455344,4914 S LARAMIE AVE,FALSE,4914,4914,S,LARAMIE,AVE,"4914 S LARAMIE AVE, CHICAGO IL 60638",41.803054014129,-87.75309603091,100,"4914 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4914 S LARAMIE AVE,4914,4914,S,LARAMIE,AVE, 60638
5555 W POLK ST,60644,456266,5555 W POLK ST,FALSE,5555,5555,W,POLK,ST,"5555 W POLK ST, CHICAGO IL 60644",41.870227825363,-87.748934769387,94.4,"W POLK ST, CHICAGO, IL, 60644",FALSE,W POLK ST,,,W,POLK,ST, 60644
7157 N HARLEM AVE,60631,456462,7157 N HARLEM AVE,FALSE,7157,7157,N,HARLEM,AVE,"7157 N HARLEM AVE, CHICAGO IL 60631",42.011378983995,-87.806564509833,97.16,"7157 N HARLEM AVE, NILES, IL, 60714",FALSE,7157 N HARLEM AVE,7157,7157,N,HARLEM,AVE, 60714
7157 N HARLEM AVE,60631,456463,7157 N HARLEM AVE,FALSE,7157,7157,N,HARLEM,AVE,"7157 N HARLEM AVE, CHICAGO IL 60631",42.011378983995,-87.806564509833,97.16,"7157 N HARLEM AVE, NILES, IL, 60714",FALSE,7157 N HARLEM AVE,7157,7157,N,HARLEM,AVE, 60714
1090 W GREENLEAF AVE,60626,456470,1090 W GREENLEAF AVE,FALSE,1090,1090,W,GREENLEAF,AVE,"1090 W GREENLEAF AVE, CHICAGO IL 60626",42.010236222402,-87.674114073914,95.48,"W GREENLEAF AVE, CHICAGO, IL, 60626",FALSE,W GREENLEAF AVE,,,W,GREENLEAF,AVE, 60626
2251-57 S CARPENTER ST UNIT M.F.,60608,459915,2251-57 S CARPENTER ST,FALSE,2251,2257,S,CARPENTER,ST,"2251-57 S CARPENTER ST, CHICAGO IL 60608",41.85266752026,-87.652992749508,96.4,"2251 S CARPENTER ST, CHICAGO, IL, 60608",FALSE,2251 S CARPENTER ST,2251,2251,S,CARPENTER,ST, 60608
2251-57 S CARPENTER ST UNIT L.F.,60608,459916,2251-57 S CARPENTER ST,FALSE,2251,2257,S,CARPENTER,ST,"2251-57 S CARPENTER ST, CHICAGO IL 60608",41.85266752026,-87.652992749508,96.4,"2251 S CARPENTER ST, CHICAGO, IL, 60608",FALSE,2251 S CARPENTER ST,2251,2251,S,CARPENTER,ST, 60608
6601 W GUNNISON ST,60706,466685,6601 W GUNNISON ST,FALSE,6601,6601,W,GUNNISON,ST,"6601 W GUNNISON ST, CHICAGO IL 60706",41.966553010031,-87.791882030569,99.9,"6601 W GUNNISON ST, HARWOOD HEIGHTS, IL, 60706",FALSE,6601 W GUNNISON ST,6601,6601,W,GUNNISON,ST, 60706
6601 W GUNNISON ST,60706,466686,6601 W GUNNISON ST,FALSE,6601,6601,W,GUNNISON,ST,"6601 W GUNNISON ST, CHICAGO IL 60706",41.966553010031,-87.791882030569,99.9,"6601 W GUNNISON ST, HARWOOD HEIGHTS, IL, 60706",FALSE,6601 W GUNNISON ST,6601,6601,W,GUNNISON,ST, 60706
6601 W GUNNISON ST,60706,466687,6601 W GUNNISON ST,FALSE,6601,6601,W,GUNNISON,ST,"6601 W GUNNISON ST, CHICAGO IL 60706",41.966553010031,-87.791882030569,99.9,"6601 W GUNNISON ST, HARWOOD HEIGHTS, IL, 60706",FALSE,6601 W GUNNISON ST,6601,6601,W,GUNNISON,ST, 60706
6759 N IONIA AVE,60646,479313,6759 N IONIA AVE,FALSE,6759,6759,N,IONIA,AVE,"6759 N IONIA AVE, CHICAGO IL 60646",42.003722014839,-87.766136009137,100,"6759 N IONIA AVE, CHICAGO, IL, 60646",FALSE,6759 N IONIA AVE,6759,6759,N,IONIA,AVE, 60646
5042 S LARAMIE AVE,60638,484855,5042 S LARAMIE AVE,FALSE,5042,5042,S,LARAMIE,AVE,"5042 S LARAMIE AVE, CHICAGO IL 60638",41.800781009626,-87.753075998161,100,"5042 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,5042 S LARAMIE AVE,5042,5042,S,LARAMIE,AVE, 60638
